316816152	12.3489281	40.0102241	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
316816222	12.3420527	40.0474746	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
316818697	11.0826604	41.7303798	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
316830353	12.2434796	42.2275444	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
316835720	12.2718904	42.2999656	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
316835726	12.2698775	42.2815979	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
316835741	12.2643421	42.2788513	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
316864276	8.9875653	39.9019248	volcano	Mount Fentale	No data	No data	0	No data	"name":"Mount Fentale","type":"stratovolcano","source":"landsat","natural":"volcano","condition":"active","description":"last erupted about 1820","is_in:state":"Oromoa Region","is_in:county":"Fentale woreda","is_in:country":"Ethiopia"
316864424	8.9338051	39.8893992	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
316864545	8.9709459	39.9360898	volcano	Sabober ?	No data	No data	0	No data	"name":"Sabober ?","source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
316864567	8.9551714	39.8133532	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
316872622	9.3654626	42.9533831	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318115526	8.4582039	39.3600895	volcano	No data	No data	No data	0	No data	"source":"Yahoo","natural":"volcano","created_by":"Potlatch 0.10f","is_in:country":"Ethiopia"
318125017	7.762927	38.7651131	volcano	Alutu	No data	No data	0	No data	"name":"Alutu","natural":"volcano","created_by":"Potlatch 0.10f","description":"Last erupted 50 BC","is_in:country":"Ethiopia"
318140648	5.5816596	36.7004498	volcano	No data	No data	No data	0	No data	"source":"Yahoo","natural":"volcano"
318140974	5.7159302	36.7255123	volcano	No data	No data	No data	0	No data	"source":"Yahoo","natural":"volcano"
318171615	7.9421192	38.2967289	volcano	No data	No data	No data	0	No data	"natural":"volcano","created_by":"Potlatch 0.10f"
318171641	7.8953625	38.3420475	volcano	No data	No data	No data	0	No data	"natural":"volcano","created_by":"Potlatch 0.10f"
318171649	7.921887	38.3403309	volcano	No data	No data	No data	0	No data	"natural":"volcano","created_by":"Potlatch 0.10f"
318171652	8.0293276	38.3437641	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318171655	8.0189587	38.3492573	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318171712	8.0433507	38.3515298	volcano	Butajiri-Silti Field	No data	No data	2281	inactive	"ele":"2281","name":"Butajiri-Silti Field","source":"landsat","status":"inactive","natural":"volcano","is_in:country":"Ethiopia"
318171732	8.0849067	38.3870228	volcano	No data	No data	No data	0	No data	"natural":"volcano","created_by":"Potlatch 0.10f"
318171739	8.0864363	38.3997257	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318171740	8.0923847	38.3901127	volcano	No data	No data	No data	0	No data	"natural":"volcano","created_by":"Potlatch 0.10f"
318171754	8.0971433	38.3916577	volcano	No data	No data	No data	0	No data	"natural":"volcano","created_by":"Potlatch 0.10f"
318171797	8.1010521	38.3847912	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172057	8.1564515	38.4323414	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172107	8.1499943	38.4222134	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172122	8.1547522	38.4074505	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172135	8.1443543	38.4083465	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano"
318172141	8.1474454	38.4077938	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172191	8.1355502	38.3983525	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172242	8.140988	38.3993824	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172281	8.155262	38.4002407	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172450	7.8486005	38.2816227	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172489	7.829214	38.2915791	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172492	7.8081258	38.3017071	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172497	7.8071054	38.2812794	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172501	7.7686678	38.2871159	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172516	7.7776822	38.284026	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172535	7.7851658	38.2902058	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172557	7.7586326	38.2872875	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172558	7.8062551	38.2658299	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172585	7.7059014	38.2867726	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172595	7.6822553	38.2775028	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172599	7.7169585	38.3114918	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172637	7.7297163	38.2716664	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172691	7.7286957	38.2761296	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172730	7.7293761	38.2838543	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172757	7.7533598	38.2860859	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172784	7.7593129	38.2773312	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
